L,T,avg_energy,std_energy,specific_heat,avg_magnetization,avg_abs_magnetization,std_magnetization,susceptibility
10,3.9,-57.4984,16.767877944848397,0.1848532089239537,-0.0008606666666666665,0.17137666666666668,0.2127287300442096,4.0728952450142464e-05
10,3.915,-57.1676,16.697925327417177,0.18191206186377487,0.0005120000000000004,0.169056,0.21009732155043448,3.974767696211151e-05
10,3.93,-56.918933333333335,16.617848683335104,0.17879875872438292,0.00301,0.16955133333333333,0.21057241011110645,3.970011543228724e-05
10,3.945,-56.5868,16.683746554456327,0.17885173293324014,0.0024479999999999997,0.1676746666666667,0.2089296068759364,3.9398680586959556e-05
10,3.96,-56.3644,16.70730018006101,0.1780008923239122,-0.0015573333333333333,0.16825333333333334,0.20932412198841832,3.916623524130191e-05
10,3.975,-56.2064,16.544439117318746,0.17323268269873274,0.0004520000000000001,0.166856,0.2082869391712628,3.9101204018448623e-05
10,3.99,-55.9216,16.72389867146215,0.17568280775455775,-0.00035133333333333316,0.16851000000000005,0.20906903939023483,3.8381871094402615e-05
10,4.005,-55.7332,16.51342134224966,0.17000789239833924,-0.0012320000000000002,0.16527333333333336,0.20566166919482104,3.7410649909834916e-05
10,4.02,-55.34973333333333,16.53489501817965,0.1691806844275032,0.0012406666666666666,0.16509533333333334,0.2051486471144494,3.6893128304035366e-05
10,4.035,-55.0716,16.411165105094355,0.1654214225936113,-0.0014479999999999994,0.16516533333333336,0.20541576528916503,3.697186120996831e-05
10,4.05,-54.92946666666667,16.586262138153838,0.16772083018780987,0.0031753333333333334,0.16416733333333336,0.20415493444495095,3.6391127570919036e-05
10,4.065,-54.51866666666667,16.40327766704637,0.16283215595419576,8.999999999999973e-05,0.16266066666666668,0.20251401243699987,3.580182251633183e-05
10,4.08,-54.3732,16.469427892107646,0.16294337219659139,0.0003939999999999997,0.16416066666666668,0.20379458145560858,3.574427006427015e-05
10,4.095,-54.0652,16.42703510355211,0.16092019798010532,-0.0006939999999999995,0.16190333333333337,0.20132696051613821,3.4970298711165346e-05
10,4.11,-53.8564,16.392898229822976,0.15908449060408916,-0.0018986666666666672,0.16146933333333335,0.20081021321525347,3.468613396485534e-05
10,4.125,-53.645466666666664,16.48421182370843,0.15969395155857577,-0.0002113333333333332,0.160186,0.19968761104507432,3.446213835313132e-05
10,4.14,-53.33866666666667,16.344001087724987,0.1558533288732267,0.0009493333333333335,0.16047600000000004,0.19929998854211933,3.374115963929143e-05
10,4.155,-53.052,16.372512411559402,0.15527037447331454,0.0005320000000000006,0.15818400000000002,0.19710108314263522,3.327783909506617e-05
10,4.17,-52.949333333333335,16.36070392400305,0.1539330451546038,-8.733333333333343e-05,0.15802333333333335,0.1970821293426226,3.3261389581667984e-05
10,4.185,-52.803333333333335,16.27023423993097,0.15114600972764822,-0.0009586666666666668,0.15753466666666668,0.19596098495590616,3.2459869689101275e-05
10,4.2,-52.41413333333333,16.27173296186433,0.15009597141849343,0.000338,0.1571246666666667,0.19605327275003598,3.273533124973543e-05
10,4.215,-52.21693333333333,16.32991140807431,0.15009716841678844,0.0027626666666666663,0.15597066666666667,0.19451723404252785,3.207055232792935e-05
10,4.23,-51.76866666666667,16.26550803250718,0.14786130339718856,-0.0004986666666666668,0.15674933333333335,0.1945945305797559,3.143481441975308e-05
10,4.245,-51.62186666666667,16.26572516619601,0.14682211327799022,0.0011026666666666663,0.15436133333333338,0.19276351001392586,3.1405336721371524e-05
